#ATTRS
旨い a 2
美味しい b 0
豊か c 1
無い d 2
速い e 0
良い f 2
高い g 0
嬉しい h 2
強い i 1
少ない j 0
安い k 1
面白い l 2
多い m 0
長い n 0
欲しい o 2
難しい p 2
薄い q 0
ありがたい r 2

#INFOATTRS
h2-m2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
h2-n2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
h2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
h2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
h2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
h2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-j2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-k2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
i2-l2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-m2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-n2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
i2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-k2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
j2-l2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-m2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-n2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
j2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
k2-l2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-m2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-n2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-o2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-p2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-q2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
k2-r2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
l2-m2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
l2-n2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
l2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
l2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
l2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
l2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
m2-n2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
m2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
m2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
m2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
m2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
n2-o2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
n2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
n2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
n2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
o2-p2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
o2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
o2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
p2-q2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
p2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
q2-r2 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:3.2016
a2-b2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
a2-d1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
a2-g2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
a2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
b2-c2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-d1 j:0.6667 d:0.8000 c:1.0000 s:2.0000 kl:3.5236
b2-e2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-f2 j:1.3333 d:1.1429 c:1.1547 s:1.3333 kl:2.9386
b2-g2 j:6.0000 d:1.7143 c:1.7321 s:2.0000 kl:3.5236
b2-h2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-i2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-j2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-k1 j:0.6667 d:0.8000 c:1.0000 s:2.0000 kl:3.5236
b2-l2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-m2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-n2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-o2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-p2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-q2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
b2-r2 j:8.0000 d:1.7778 c:1.7889 s:2.0000 kl:3.2016
c2-d1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
c2-g2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
c2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-e2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-f2 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:3.9386
d1-g2 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:3.9386
d1-h2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-i2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-j2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-k1 j:1.0000 d:2.0000 c:2.0000 s:2.0000 kl:5.5236
d1-l2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-m2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-n2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-o2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-p2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-q2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
d1-r2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
e2-g2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
e2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
f2-g2 j:0.5000 d:0.6667 c:0.6667 s:0.6667 kl:2.3536
f2-k1 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:3.9386
g2-h2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-i2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-j2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-k1 j:1.0000 d:1.0000 c:1.1547 s:2.0000 kl:3.9386
g2-l2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-m2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-n2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-o2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-p2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-q2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
g2-r2 j:3.0000 d:1.5000 c:1.5492 s:2.0000 kl:3.2016
h2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
i2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
j2-k1 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-l2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-m2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-n2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-o2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-p2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-q2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
k1-r2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:3.2016
a2-f1 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
b2-d2 j:3.0000 d:1.5000 c:1.5000 s:1.5000 kl:3.1085
b2-f1 j:2.0000 d:1.3333 c:1.4142 s:2.0000 kl:3.5236
b2-k2 j:3.0000 d:1.5000 c:1.5000 s:1.5000 kl:3.1085
c2-f1 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
d2-f1 j:2.0000 d:1.3333 c:1.4142 s:2.0000 kl:3.5236
d2-g2 j:1.3333 d:1.1429 c:1.1547 s:1.3333 kl:2.9386
e2-f1 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-g2 j:4.0000 d:1.6000 c:1.6330 s:2.0000 kl:3.9386
f1-h2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-i2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-j2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-k2 j:2.0000 d:1.3333 c:1.4142 s:2.0000 kl:3.5236
f1-l2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-m2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-n2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-o2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-p2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-q2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
f1-r2 j:1.3333 d:1.1429 c:1.2649 s:2.0000 kl:3.2016
g2-k2 j:1.3333 d:1.1429 c:1.1547 s:1.3333 kl:2.9386
b2-g1 j:0.5000 d:0.6667 c:0.7071 s:1.0000 kl:2.5236

DC:1
a1-b2 j:0.1379 d:0.2424 c:0.5080 s:2.0000 kl:0.2157
a1-c2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-d2 j:0.1176 d:0.2105 c:0.4714 s:2.0000 kl:0.0000
a1-e2 j:0.1143 d:0.2051 c:0.4650 s:2.0000 kl:-0.0395
a1-f2 j:0.1633 d:0.2807 c:0.5494 s:2.0000 kl:0.4420
a1-g2 j:0.1270 d:0.2254 c:0.4887 s:2.0000 kl:0.1038
a1-h2 j:0.1159 d:0.2078 c:0.4682 s:2.0000 kl:-0.0199
a1-i2 j:0.1127 d:0.2025 c:0.4619 s:2.0000 kl:-0.0589
a1-j2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-k2 j:0.1356 d:0.2388 c:0.5040 s:2.0000 kl:0.1926
a1-l2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-m2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-n2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-o2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-p2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-q2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
a1-r2 j:0.1111 d:0.2000 c:0.4588 s:2.0000 kl:-0.0780
b2-c2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-d2 j:5.7000 d:1.7015 c:1.7063 s:1.8387 kl:-0.1213
b2-e2 j:7.5000 d:1.7647 c:1.7716 s:1.9355 kl:-0.0868
b2-f2 j:2.4848 d:1.4261 c:1.4305 s:1.5472 kl:-0.1546
b2-g2 j:4.6087 d:1.6434 c:1.6446 s:1.7097 kl:-0.1224
b2-h2 j:6.1053 d:1.7185 c:1.7243 s:1.8710 kl:-0.1161
b2-i2 j:7.0588 d:1.7518 c:1.7598 s:1.9355 kl:-0.1062
b2-j2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-k2 j:3.6296 d:1.5680 c:1.5681 s:1.5806 kl:-0.1468
b2-l2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-m2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-n2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-o2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-p2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-q2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
b2-r2 j:7.6250 d:1.7681 c:1.7773 s:1.9677 kl:-0.1015
c2-d2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
c2-e2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
c2-f2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
c2-g2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
c2-h2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
c2-i2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
c2-j2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-k2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
c2-l2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-m2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-n2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-o2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
c2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
d2-e2 j:17.2500 d:1.8904 c:1.8906 s:1.9167 kl:-0.1009
d2-f2 j:3.6296 d:1.5680 c:1.5864 s:1.8491 kl:-0.1132
d2-g2 j:8.2667 d:1.7842 c:1.7853 s:1.8507 kl:-0.1119
d2-h2 j:15.1111 d:1.8759 c:1.8759 s:1.8889 kl:-0.1024
d2-i2 j:20.0000 d:1.9048 c:1.9052 s:1.9444 kl:-0.0995
d2-j2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-k2 j:6.1053 d:1.7185 c:1.7224 s:1.8413 kl:-0.1193
d2-l2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-m2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-n2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-o2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-p2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-q2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
d2-r2 j:23.6667 d:1.9189 c:1.9196 s:1.9722 kl:-0.0982
e2-f2 j:4.0800 d:1.6063 c:1.6287 s:1.9245 kl:-0.0950
e2-g2 j:11.8182 d:1.8440 c:1.8462 s:1.9403 kl:-0.0832
e2-h2 j:20.0000 d:1.9048 c:1.9048 s:1.9178 kl:-0.1001
e2-i2 j:28.8000 d:1.9329 c:1.9329 s:1.9459 kl:-0.0984
e2-j2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-k2 j:7.0588 d:1.7518 c:1.7575 s:1.9048 kl:-0.1099
e2-l2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-m2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-n2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-o2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-p2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-q2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
e2-r2 j:36.5000 d:1.9467 c:1.9468 s:1.9730 kl:-0.0976
f2-g2 j:3.0000 d:1.5000 c:1.5103 s:1.6981 kl:-0.1322
f2-h2 j:3.5000 d:1.5556 c:1.5755 s:1.8491 kl:-0.1331
f2-i2 j:3.9231 d:1.5938 c:1.6178 s:1.9245 kl:-0.1144
f2-j2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-k2 j:2.2222 d:1.3793 c:1.3845 s:1.5094 kl:-0.2133
f2-l2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-m2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-n2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-o2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-p2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-q2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
f2-r2 j:4.1600 d:1.6124 c:1.6387 s:1.9623 kl:-0.1055
g2-h2 j:9.0000 d:1.8000 c:1.8017 s:1.8806 kl:-0.1087
g2-i2 j:13.2000 d:1.8592 c:1.8621 s:1.9701 kl:-0.0806
g2-j2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-k2 j:5.5000 d:1.6923 c:1.6931 s:1.7460 kl:-0.0921
g2-l2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-m2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-n2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-o2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-p2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-q2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
g2-r2 j:12.0000 d:1.8462 c:1.8498 s:1.9701 kl:-0.0997
h2-i2 j:23.6667 d:1.9189 c:1.9191 s:1.9452 kl:-0.0990
h2-j2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-k2 j:6.5556 d:1.7353 c:1.7400 s:1.8730 kl:-0.1145
h2-l2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-m2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-n2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-o2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-p2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-q2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
h2-r2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
i2-j2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-k2 j:7.6250 d:1.7681 c:1.7748 s:1.9365 kl:-0.1054
i2-l2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-m2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-n2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-o2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-p2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-q2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
i2-r2 j:49.3333 d:1.9603 c:1.9603 s:1.9733 kl:-0.0974
j2-k2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
j2-l2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-m2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-n2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-o2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
j2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
k2-l2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-m2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-n2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-o2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-p2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-q2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
k2-r2 j:8.2667 d:1.7842 c:1.7920 s:1.9683 kl:-0.1011
l2-m2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
l2-n2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
l2-o2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
l2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
l2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
l2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
m2-n2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
m2-o2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
m2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
m2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
m2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
n2-o2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
n2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
n2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
n2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
o2-p2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
o2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
o2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
p2-q2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
p2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
q2-r2 j:75.0000 d:1.9737 c:1.9737 s:1.9737 kl:-0.0971
a2-b1 j:0.5172 d:0.6818 c:0.9066 s:2.0000 kl:-0.0199
a2-c2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-d2 j:15.1111 d:1.8759 c:1.8759 s:1.8889 kl:-0.1024
a2-e2 j:20.0000 d:1.9048 c:1.9048 s:1.9178 kl:-0.1001
a2-f2 j:3.5000 d:1.5556 c:1.5755 s:1.8491 kl:-0.1331
a2-g2 j:9.0000 d:1.8000 c:1.8017 s:1.8806 kl:-0.1087
a2-h2 j:17.2500 d:1.8904 c:1.8904 s:1.8904 kl:-0.1012
a2-i2 j:23.6667 d:1.9189 c:1.9191 s:1.9452 kl:-0.0990
a2-j2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-k2 j:6.5556 d:1.7353 c:1.7400 s:1.8730 kl:-0.1145
a2-l2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-m2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-n2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-o2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-p2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-q2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
a2-r2 j:28.8000 d:1.9329 c:1.9333 s:1.9726 kl:-0.0979
b1-c2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-d2 j:0.5263 d:0.6897 c:0.9129 s:2.0000 kl:0.0000
b1-e2 j:0.4590 d:0.6292 c:0.8404 s:1.8667 kl:-0.1391
b1-f2 j:0.5455 d:0.7059 c:0.8512 s:1.6000 kl:0.1201
b1-g2 j:0.5185 d:0.6829 c:0.8832 s:1.8667 kl:0.0043
b1-h2 j:0.5172 d:0.6818 c:0.9066 s:2.0000 kl:-0.0199
b1-i2 j:0.5000 d:0.6667 c:0.8944 s:2.0000 kl:-0.0589
b1-j2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-k2 j:0.5600 d:0.7179 c:0.9108 s:1.8667 kl:0.0931
b1-l2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-m2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-n2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-o2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-p2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-q2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
b1-r2 j:0.4918 d:0.6593 c:0.8885 s:2.0000 kl:-0.0780
a2-e1 j:0.0857 d:0.1579 c:0.4054 s:2.0000 kl:-0.0199
a2-f1 j:0.9796 d:0.9897 c:1.1468 s:2.0000 kl:-0.0199
b1-e1 j:0.1250 d:0.2222 c:0.2981 s:0.6667 kl:0.6781
b1-f1 j:0.1818 d:0.3077 c:0.3162 s:0.4000 kl:-0.7370
