#ATTRS
良い a 2
すごい b 2
美味しい c 0
高い d 0
無い e 2
旨い f 2
難しい g 2
欲しい h 2
甘い i 0
安い j 1
強い k 1
多い l 0
臭 m 0
弱い n 1
薄い o 0
速い p 0
嬉しい q 2
ありがたい r 2
上手く s 2
深い t 0
楽しい u 2
珍しい v 1
少ない w 0
遅い x 0
新しい y 0
若い z 0
まろやか A 2
もったいない B 1
大きい C 0
かっこいい D 2
易い E 2
古い F 0
重い G 0
遠い H 0
辛い I 2
柔らかい J 0
悪い K 2
優しい L 2
細く M 0
明るい N 0
悲しい O 2
近い P 0

#INFOATTRS
378 882 * * * * e:ものでは-ないので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
379 971 * * * * e:芋臭く-なくて、; * * * * * * * * * * * q:先行予約で、-嬉しいです。;p,値段なので-嬉しいです。;p * * * * * * * * * * * * * * * * * * * * * * * * * 1
380 1002 * * * * e:自分用では-ないのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
381 1006 * * * * e:コクは-なくて、; * * * * * * * * * * * * * * * * * * * * z:味が-若いかな？; * * * * * * * * * * * * * * * * 1
382 1021 * * * * e:習慣が-ないので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
383 1080 * * * * e:近所には-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
384 1096 * * * * e:ことが-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
385 1140 * * * * e:ことは-ないでしょうか。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
386 1190 * * * * e:ことの-ない; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
387 1222 * * * * e:お酒に-ない;,興味が-ない; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
388 1241 * * * * e:今時銀行振り込みは-ないかと。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
389 1245 * * * * e:特別安くは-ないですね。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
390 1248 * * * * e:送料も-無しでした。; * * * * j:酒屋で-安いし;,赤霧発見値段も-安いし; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
391 1260 * * * * e:ことが-ないという; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
392 1313 * * * * e:赤は-ないそうなので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
393 1357 * * * * e:焼酎では-ないので、;,ことが-無い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
394 1383 * * * * e:ことが-なかったので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
395 1428 * * * * e:店では-なかったうです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
396 1518 * * * * e:クセの-無い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
397 1522 * * * * e:事が-ないのですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
398 1552 * * * * e:父の日では-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
399 1569 * * * * e:モノは-無いと;,モノでは-ないので、; f:赤霧島は-旨いと;,中で-旨いと;,甕焼酎など、-旨いと;,赤霧島よりも-旨いと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
400 1570 * * * * e:在庫が-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
401 1612 * * * * e:注文して-ないです。;,連絡も-ないです。;,納品も-ないです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
402 1676 * * * * e:入手しにくく、-なかったのですが、;,ことは-なかったのですが、;,黒霧島は-ないですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
403 1691 * * * * e:追加購入です。-ないですが;,最安では-ないですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
404 1724 * * * * e:ことが-なかったですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
405 1735 * * * * e:ことで-ないと;,在庫が-ないと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
406 1784 * * * * e:贈り物で-ないと;,失敗は-ないと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
407 1792 * * * * e:訳でも-ないですし、; * * * * * * l:時が-多いので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
408 1859 * * * * e:一升瓶は-ないので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
409 1907 * * * * e:感想は-なし。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
410 1914 * * * * e:当時は-なかった; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
411 1971 * * * * e:くせが-無くとても; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
412 1975 * * * * e:事前表示が-無かったのは、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
413 2015 * * * * e:・黒霧島より-ない※;,芋風味が-ない※; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
414 2049 * * * * e:癖が-無くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
415 2058 * * * * e:オーダーすることは-ないと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
416 44 * * * * * f:赤霧島は-うまいっすね！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
417 111 * * * * * f:霧島シリーズは-旨いが;,どれも-旨いが;,赤霧島が-一番旨いと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
418 193 * * * * * f:ロックが-旨いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
419 199 * * * * * f:赤霧は-うまい、との; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
420 356 * * * * * f:オススメ！-うまい！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
421 399 * * * * * f:主人いわく-『とにかく旨い』そうです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
422 408 * * * * * f:贅沢ですが、-うまいです。; * * * * * l:焼酎は-多い。;,人間でも-多い。;,人も-多い。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
423 411 * * * * * f:これは-旨い。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
424 729 * * * * * f:物より-旨み、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
425 959 * * * * * f:焼酎は-旨いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
426 963 * * * * * f:喉越しですぞ。-旨い！;p * * * * * * * * * * * * * t:紫芋の-深い;f * * * * * * * * * * * * * * * * * * * * * * 1
427 1439 * * * * * f:うわさどおり-旨い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
428 1502 * * * * * f:赤霧島は-うまいです。;,リピートしていますが、-うまいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
429 1798 * * * * * f:赤霧島は-旨い。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
430 1799 * * * * * f:私が-旨いといったら; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
431 1849 * * * * * f:香りです。-旨い！; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
432 1993 * * * * * f:味はたしかに-旨い。; * * * * * * * * * * * * * * * * w:クセが-少ない。; * * * * * * * * * * * * * * * * N:「赤芋仕込み-明るい; * * 0
433 2047 * * * * * f:黒霧島も-うまいですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
434 2074 * * * * * f:一言です。-旨い、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
435 76 * * * * * * g:事は-難しい。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
436 403 * * * * * * g:市販では-難いという; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
437 631 * * * * * * g:商品、-難しいと;,入荷が-難しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
438 646 * * * * * * g:赤霧島を-難しいので、;,購入するのは-難しいので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
439 208 * * * * * * * h:ンですが、-赤霧１本ほしいですね。;,冬には、-赤霧１本ほしいですね。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
440 381 * * * * * * * h:発送して-ほしい」と; * * * * * * * p:利用していませんが、-早いし、;,発送は-早いし、;,本当に-早いし、; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
441 478 * * * * * * * h:購入しました。-欲しかったのですが;,一升瓶が-欲しかったのですが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
442 614 * * * * * * * h:お酒が-欲しくなったら; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
443 915 * * * * * * * h:旦那が-欲しがってて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
444 975 * * * * * * * h:赤霧島２０１１，-欲しかったので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
445 989 * * * * * * * h:代金取るなら-欲しいかな・・・;,センスが-欲しいかな・・・; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
446 1019 * * * * * * * h:主人が-欲しがっていたので、;,赤霧を-欲しがっていたので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
447 1542 * * * * * * * h:購入。-ほしいです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
448 1549 * * * * * * * h:購入しました。-欲しいとの;,以前から-欲しいとの;,焼酎が-欲しいとの; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
449 1575 * * * * * * * h:「赤霧島」は-ほしいと;,入手しやすくなって-ほしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
450 1615 * * * * * * * h:メールで-欲しかったです。;,確認が-欲しかったです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
451 1619 * * * * * * * h:同封して-ほしいと;,確認して-ほしいです; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
452 1627 * * * * * * * h:自宅用にも-ほしいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
453 1636 * * * * * * * h:手土産用と-欲しいと;,自宅用に-欲しいと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
454 1710 * * * * * * * h:赤霧島が-欲しくて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
455 203 * * * * * * * * i:赤は、-甘いです。;,舌触りで-甘いです。; * * * * * o:味が-薄く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
456 436 * * * * * * * * i:赤霧島独特の-甘さが; j:値段も-安くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
457 627 * * * * * * * * i:後味も-甘くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
458 793 * * * * * * * * i:即決しました。-甘くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
459 853 * * * * * * * * i:黒霧島より-甘いと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
460 1226 * * * * * * * * i:芋でした。-甘くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
461 1543 * * * * * * * * i:ワインのような-甘さで、;,ほのかな-甘さで、;p * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
462 1679 * * * * * * * * i:口当たりが-甘く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
463 1986 * * * * * * * * i:芋の-甘い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
464 134 * * * * * * * * * j:感想は、-やすかったです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
465 140 * * * * * * * * * j:値段も-安くて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
466 246 * * * * * * * * * j:値段も-安く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
467 321 * * * * * * * * * j:赤霧島が-安くか;,1番お-安くか; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
468 402 * * * * * * * * * j:出荷商品を-安く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
469 458 * * * * * * * * * j:値段も-安かったので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
470 594 * * * * * * * * * j:限定商品なのに-安くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
471 673 * * * * * * * * * j:いが-安くしてネ。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
472 697 * * * * * * * * * j:値段が-安いと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
473 732 * * * * * * * * * j:ものが-安くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
474 867 * * * * * * * * * j:贈答品に。のみ-やすいので。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
475 870 * * * * * * * * * j:金額も-安かったし。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
476 883 * * * * * * * * * j:値段が-安かったら; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
477 914 * * * * * * * * * j:最高です。-安くて、;,価格も-安くて、;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
478 921 * * * * * * * * * j:酒屋さんは-安くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
479 973 * * * * * * * * * j:価格も-安く、;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
480 984 * * * * * * * * * j:赤霧島です。-安いし、;,お値段も-安いし、; * * * * * p:品質・品揃え・特に-速さは; * r:ことにも-ありがたいです。;,親切に-ありがたいです。;,対応していただけるのは-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
481 1058 * * * * * * * * * j:金額も-安かったので、;,どこよりも-安かったので、; * * * * * * * r:赤霧は-ありがたいです。;,入手できないので、-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
482 1115 * * * * * * * * * j:定価が-安いのに、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
483 1123 * * * * * * * * * j:値段が-安くてかい; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
484 1126 * * * * * * * * * j:無休で-安くて;,価格も-安くて;n * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
485 1191 * * * * * * * * * j:ニクいですね。-安いし・・・）;,思います。（値段も-安いし・・・）; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
486 1212 * * * * * * * * * j:中では-安いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
487 1268 * * * * * * * * * j:一番飲み-やすかったです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
488 1304 * * * * * * * * * j:ネットでやっばり-安かったわ、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
489 1318 * * * * * * * * * j:他店より-安かったので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
490 1489 * * * * * * * * * j:購入し-安いので; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
491 1490 * * * * * * * * * j:金額が-安かったので; * * * * * * * * * * * * * * * * * * * * * * * * * J:女性向けというか、-やわらかくて、; * * * * * * 1
492 1591 * * * * * * * * * j:購入。-安いと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
493 1633 * * * * * * * * * j:好評です。-安くなれば; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
494 1838 * * * * * * * * * j:好評でしたよ！-安かったと;,お値段も-安かったと; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
495 1860 * * * * * * * * * j:値段が-安いので・・・。; * * * * * * q:事が、-嬉しいです！！; * * * * * * * * * * * * * * * * * * * * * * * * * 1
496 2012 * * * * * * * * * j:初心者向け。-安くて;,これより-安くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 0
497 2050 * * * * * * * * * j:聞き購入しましたが、-やすかった。;,芋焼酎でありながら、-やすかった。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
498 144 * * * * * * * * * * k:甘みが-強くて、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
499 163 * * * * * * * * * * k:お酒に-強いほうでは; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
500 1529 * * * * * * * * * * k:香りが-強いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
501 1668 * * * * * * * * * * k:腰の-強さが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
502 1706 * * * * * * * * * * k:甘みも-強くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
503 1923 * * * * * * * * * * k:甘みの-強さ。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
504 167 * * * * * * * * * * * l:ファンが-多いのが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
505 184 * * * * * * * * * * * l:好評でした。-多いので、;,飲み会でも-多いので、;,人が-多いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
506 332 * * * * * * * * * * * l:購買が-多いです; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
507 609 * * * * * * * * * * * l:お酒なので、-多いです。;,人が-多いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
508 615 * * * * * * * * * * * l:飲食店で-多い;,要望が-多い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
509 617 * * * * * * * * * * * l:赤霧は-多いので、;,お店が-多いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
510 737 * * * * * * * * * * * l:人が-多いですよ、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
511 909 * * * * * * * * * * * l:量が-多くなってしまいます。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
512 1100 * * * * * * * * * * * l:赤霧島は-多いのですが、;,焼酎と-多いのですが、;,抱き合わせ販売が-多いのですが、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
513 1173 * * * * * * * * * * * l:来客が-多いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
514 1364 * * * * * * * * * * * l:種類が-多くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
515 1376 * * * * * * * * * * * l:種類が-多く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
516 1557 * * * * * * * * * * * l:お酒だと↑ファンが-多いので、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
517 1707 * * * * * * * * * * * l:方が-多いです。; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
518 1790 * * * * * * * * * * * l:容量も-多くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
519 1885 * * * * * * * * * * * l:ことが-多く、; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
520 2018 * * * * * * * * * * * l:ところも-多い; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
521 434 * * * * * * * * * * * * m:おすすめ！-芋臭さ; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
522 739 * * * * * * * * * * * * m:白霧の-芋臭さが; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
523 1351 * * * * * * * * * * * * m:芋焼酎なのに-芋臭くな;,あまり-芋臭くな; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
524 1448 * * * * * * * * * * * * m:芋独特の-臭いは; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
525 1868 * * * * * * * * * * * * m:芋の-くさみも; * * * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
526 655 * * * * * * * * * * * * * n:チェックしました。-弱いのです…。;,言葉に-弱いのです…。; * * q:本当に-うれしいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
527 1378 * * * * * * * * * * * * * * o:和紙が-薄くて; * * * * * * * * * * * * * * * * * * * * * * * * * * * 1
528 215 * * * * * * * * * * * * * * * p:購入しました。-早めにと;,記事欄？に-早めにと; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
529 233 * * * * * * * * * * * * * * * p:対応の-早さには…; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
530 325 * * * * * * * * * * * * * * * p:対応も-早くて; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
531 373 * * * * * * * * * * * * * * * p:発送の-速さに; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
532 420 * * * * * * * * * * * * * * * p:到着＾＾-早い; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
533 563 * * * * * * * * * * * * * * * p:連絡も-早くて;,発送も-早くて; * * * * * * * x:１度注文しましたが-遅いし、;,連絡は-遅いし、; * * * * * * * * * * * * * * * * * * 1
534 694 * * * * * * * * * * * * * * * p:入手しました！-早く; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
535 736 * * * * * * * * * * * * * * * p:発送が-早くて; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
536 803 * * * * * * * * * * * * * * * p:発想の-早さに; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
537 838 * * * * * * * * * * * * * * * p:大量購入でした-早く; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
538 866 * * * * * * * * * * * * * * * p:商品到着の-早さに; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
539 1132 * * * * * * * * * * * * * * * p:対応も-早くしていただき、; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
540 1234 * * * * * * * * * * * * * * * p:配送が-早くて; * * * * * * * * * * * * * * * * * * * * * * * * * * 0
541 1267 * * * * * * * * * * * * * * * p:配達も-早くて; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
542 1446 * * * * * * * * * * * * * * * p:希望通り-早く; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
543 1488 * * * * * * * * * * * * * * * p:帰省がてら-早めの; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
544 1571 * * * * * * * * * * * * * * * p:発送が-早くて、; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
545 1586 * * * * * * * * * * * * * * * p:対応も-早いし; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
546 1595 * * * * * * * * * * * * * * * p:納品が-早いのと、; * * * * * * * * * * * * * * * * * * * * * * * * * * 0
547 1767 * * * * * * * * * * * * * * * p:対応が-早いので; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
548 1878 * * * * * * * * * * * * * * * p:購入しましたが、-速さも◎です。;,対応の-速さも◎です。; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
549 2005 * * * * * * * * * * * * * * * p:対応の-早さは; * * * * * * * * * * * * * * * * * * * * * * * * * * 0
550 2055 * * * * * * * * * * * * * * * p:対応の-早さに; * * * * * * * * * * * * * * * * * * * * * * * * * * 1
551 277 * * * * * * * * * * * * * * * * q:プレゼントなので、-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
552 377 * * * * * * * * * * * * * * * * q:ことでしょう。-嬉しいです！;,お値段で-嬉しいです！;p * * * * * * * * * * * * * * * * * * * * * * * * * 1
553 661 * * * * * * * * * * * * * * * * q:赤霧島が、-嬉しすぎます。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
554 930 * * * * * * * * * * * * * * * * q:ファンみたいです。-嬉しいです。;,購入出来るのが-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
555 1102 * * * * * * * * * * * * * * * * q:購入しました。-嬉しそうに、; * * * * * * * * * * * * * * * * * * * * * * * * * 1
556 1161 * * * * * * * * * * * * * * * * q:安定供給出来るのが-嬉しいそうです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
557 1271 * * * * * * * * * * * * * * * * q:ポイント五倍が-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
558 1302 * * * * * * * * * * * * * * * * q:父の日に。-嬉しいです。;,＊送料が-嬉しいです。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
559 2071 * * * * * * * * * * * * * * * * q:ことが-嬉しいでした。;,大変-嬉しいでした。; * * * * * * * * * * * * * * * * * * * * * * * * * 1
560 545 * * * * * * * * * * * * * * * * * r:注文するのですが、-ありがたいです。;,こちらは-ありがたいです。;,毎回発送も-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
561 1204 * * * * * * * * * * * * * * * * * r:ご検討を。-ありがたいです。;,購入できるのは-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
562 1405 * * * * * * * * * * * * * * * * * r:ネットで-ありがたいです。;,価格で-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
563 1641 * * * * * * * * * * * * * * * * * r:まろやかです。-ありがたいです。;,購入できるので-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
564 2014 * * * * * * * * * * * * * * * * * r:価格設定かと。-ありがたいです。;,贈答でも-ありがたいです。; * * * * * * * * * * * * * * * * * * * * * * * * 1
565 320 * * * * * * * * * * * * * * * * * * s:無事入手できました。-上手くして;,プレゼント用梱包も-上手くして; * * * * * * * * * * * * * * * * * * * * * * * 1
566 340 * * * * * * * * * * * * * * * * * * * t:赤霧島。-深みが; * * * * * * * * * * * * * * * * * * * * * * 1
567 1965 * * * * * * * * * * * * * * * * * * * * u:包装も-楽です。;,コンパクトで-楽です。;,ゴミ出しが-楽です。; * * * * * * * * * * * * * * * * * * * * * 1
568 376 * * * * * * * * * * * * * * * * * * * * * v:赤は-珍しいので、; * * * * * * * * * * * * * * * * * * * * 1
569 447 * * * * * * * * * * * * * * * * * * * * * * w:在庫が-少ない; * * * * * * * * * * * * * * * * * * * 1
570 662 * * * * * * * * * * * * * * * * * * * * * * w:臭みが-少ないので; * * * * * * * * * * * * * * * * * * * 1
571 772 * * * * * * * * * * * * * * * * * * * * * * w:ところが-少なくて; * * * * * * * * * * * * * * * * * * * 1
572 1178 * * * * * * * * * * * * * * * * * * * * * * w:割引が-少ないので、; * * * * * * * * * * * * * * * * * * * 1
573 1213 * * * * * * * * * * * * * * * * * * * * * * w:購入しました。-少ない;,口数の-少ない; * * * * * * * * * * * * * * * * * * * 0
574 1392 * * * * * * * * * * * * * * * * * * * * * * w:店頭には-少ないようですね。; * * * * * * * * * * * * * * * * * * * 1
575 2097 * * * * * * * * * * * * * * * * * * * * * * w:お得感が-少なかったような・・・という; * * * * * * * * * * * * * * * * * * * 1
576 637 * * * * * * * * * * * * * * * * * * * * * * * x:レビューが-遅くなりました。; * * * * * * * * * * * * * * * * * * 1
577 982 * * * * * * * * * * * * * * * * * * * * * * * * y:秋の-新しい; * * * * * * * * * * * * * * * * * 1
578 1072 * * * * * * * * * * * * * * * * * * * * * * * * * * A:クセと-まろやかさ、; * * * * * * * * * * * * * * * 1
